smiles_id,group_id,smiles
36131_10,C_0,C=C(C)c1ccccc1N
36131_11,C_0,CCc1c[nH]c2ccccc12
36131_12,C_0,O=C(O)Cc1c[nH]c2ccccc12
36247_0,C_0,C=C(C)/C=C/C
36247_1,C_0,C=CC(=CC)/C=C/C
36247_2,C_0,C/C=C/c1ccccc1
36247_3,C_0,C/C=C/c1ccc(O)cc1
36247_4,C_0,C/C=C/c1ccc(O)cc1
36247_5,C_0,C=Cc1ccc(O)cc1
36247_6,C_0,Cc1ccc(O)cc1
36247_7,O_1,Oc1ccccc1
36247_8,C_0,C=Cc1ccc(O)cc1
36247_9,C_0,C/C=C/c1ccc(O)cc1
36623_0,O_0,CCC(=O)C(=O)O
36623_1,C_0,C=C(C)CC(=O)C(=O)O
36623_2,O_0,CCC(=O)C(=O)O
36623_3,C_0,C=CC(=CC)CC(=O)C(=O)O
36623_4,O_1,C=C(C)CC(=O)C(=O)O
36623_5,C_0,O=C(O)C(=O)Cc1ccccc1
36623_6,C_0,O=C(O)C(=O)Cc1ccccc1
36623_7,C_0,CC(=O)Cc1ccccc1
36623_8,C_0,CCc1ccccc1
36623_9,C_0,Cc1ccccc1
36623_10,C_0,CCc1ccccc1
36623_11,C_0,CC(=O)Cc1ccccc1
36643_0,C_0,Cc1cc(C)cc(O)c1
36643_1,C_0,CC(=O)c1cc(C)cc(O)c1C
36643_2,C_0,CC(=O)c1c(C)cc(C)cc1O
36643_3,C_0,C=C1CC(=O)c2cc(C)cc(O)c2C1=O
36643_4,O_0,CC(=O)c1c(C)cc(C)cc1O
36643_5,C_0,C=C1C(=O)c2cc(C)cc(O)c2C(=O)C1=C(C)O
36643_6,C_0,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21
36643_7,O_0,C=C1CC(=C)C(=C(C)O)C(=O)C1=C(C)O
36643_8,C_0,C=C1C(=O)c2cc(O)cc(O)c2C(=O)C1=C(C)O
36643_9,C_0,C=C1CC(=O)c2cc(O)cc(O)c2C1=O
36643_10,O_0,CC(=O)c1c(C)cc(O)cc1O
36643_11,C_0,CC(=O)c1c(C)cc(O)cc1O
36643_12,C_1,CC(=O)c1cc(O)cc(O)c1C
36643_13,O_0,Cc1cc(O)cc(O)c1
36643_14,C_0,C=C1CC(=O)c2c(O)cc(O)cc2C1=O
36643_15,C_0,C=C1C(=O)c2c(O)cc(O)cc2C(=O)C1=CC
36643_16,C_0,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O
36643_17,O_0,C=C1CC(=C)C(=CC)C(=O)C1=CC
36643_18,C_0,C=C1C(=O)c2c(O)cc(C)cc2C(=O)C1=CC
36643_19,C_0,C=C1CC(=O)c2c(O)cc(C)cc2C1=O
36651_0,C_0,CCC=C(C)C
36651_1,C_0,C=C(C)CC=C(C)C
36651_2,C_0,CCC=C(C)C
36651_3,C_0,C=C(O)C(=CC)CC=C(C)C
36651_4,C_0,CC(C)=CCc1cc(C)ccc1O
36651_5,C_0,CC(C)=CCc1cc(C(N)=O)ccc1O
36651_6,C_0,C=CCc1cc(C(=O)NC)ccc1O
36651_7,C_0,C=C(C)NC(=O)c1ccc(O)c(CC)c1
36651_8,C_0,CNC(=O)c1ccc(O)c(C)c1
36651_9,C_0,CCc1cc(C(N)=O)ccc1O
36651_10,C_0,C=CCc1cc(C)ccc1O
36651_11,O_0,CCc1ccccc1O
36651_12,C_0,CC(O)=C(NC(=O)c1cccc(C)c1)C(=O)O
36651_13,O_0,C=CC(=CC)C(=O)NC(=C)C
36651_14,N_0,C=CC(=CC)C(=O)NC1=C(O)C(=C)COC1=O
36651_15,C_0,C=C(C)C(=O)Nc1c(O)c(=CC)c(=C)oc1=O
36651_16,C_0,CC(=O)Nc1c(O)c2ccccc2oc1=O
36651_17,O_0,C=c1oc(=O)c(NC)c(O)c1=CC
36651_18,C_0,CNc1c(O)c2ccc(O)cc2oc1=O
36651_19,C_0,NC1=C(O)c2ccc(O)cc2OC1
36651_20,C_0,C=C(O)c1ccc(O)cc1O
36651_21,C_0,COc1cc(O)ccc1C
36651_22,O_0,Oc1cccc(O)c1
36651_23,C_1,O=c1cc(O)c2ccc(O)cc2o1
36651_24,C_0,Nc1c(O)c2ccc(O)cc2oc1=O
36651_25,O_0,CNc1c(O)c2ccc(O)cc2oc1=O
36651_26,C_0,C=c1c(O)c(NC(C)=O)c(=O)oc1=CC
36651_27,O_0,C=C1CC(O)=C(NC)C(=O)O1
36655_0,C_0,CCC=C(C)C
36655_1,C_0,C=C(C)CC=C(C)C
36655_2,C_0,CCC=C(C)C
36655_3,C_0,C=C(O)C(=CC)CC=C(C)C
36655_4,C_0,CC(C)=CCc1cc(C)ccc1O
36655_5,C_0,CC(C)=CCc1cc(C(N)=O)ccc1O
36655_6,C_0,C=CCc1cc(C(=O)NC)ccc1O
36655_7,C_0,C=C(C)NC(=O)c1ccc(O)c(CC)c1
36655_8,C_0,CNC(=O)c1ccc(O)c(C)c1
36655_9,C_0,CCc1cc(C(N)=O)ccc1O
36655_10,C_0,C=CCc1cc(C)ccc1O
36655_11,O_0,CCc1ccccc1O
36655_12,C_0,CC(O)=C(NC(=O)c1cccc(C)c1)C(=O)O
36655_13,O_0,C=CC(=CC)C(=O)NC(=C)C
36655_14,N_0,C=CC(=CC)C(=O)NC1=C(O)C(=C)COC1=O
36655_15,C_0,C=C(C)C(=O)Nc1c(O)c(=CC)c(=C)oc1=O
36655_16,C_0,CC(=O)Nc1c(O)c2cccc(C)c2oc1=O
36655_17,O_0,C=c1oc(=O)c(NC)c(O)c1=CC
36655_18,C_0,CNc1c(O)c2ccc(O)c(C)c2oc1=O
36655_19,C_0,[CH]Oc1ccc2c(c1C)OCC(N)=C2O
36655_20,C_0,[CH][C@@H](O)Oc1ccc(C(=C)O)c(O)c1C
36655_21,C_0,[CH][C@@H](O)[C@@H](OC)Oc1ccc(C)c(OC)c1C
36655_22,O_0,Cc1c(O)cccc1O[C@@H]1OC(C)(C)[CH][C@@H](O)[C@H]1O
36655_23,C_0,C=C(C)C(=CC)O[C@@H]1OC(C)(C)[C@H](O)[C@@H](O)[C@H]1O
36655_24,O_0,C=C(C)O[C@@H]1OC(C)(C)[C@H](O)[C@@H](O)[C@H]1O
36655_25,C_0,CO[C@@H]1OC(C)(C)[C@H](O)[C@@H](O)[C@H]1O
36655_26,C_0,CC1(C)O[C@@H](O)[CH][C@H](O)[C@H]1O
36655_27,C_1,CC1(C)O[C@@H](O)[CH][C@H](O)[C@H]1O
36655_28,C_0,CC1(C)O[C@@H](O)[C@H](O)[C@H](O)[C@H]1O
36655_29,O_0,CC1(C)O[CH][C@H](O)[C@H](O)[C@H]1O
36655_30,C_0,CO[C@@H]1OC(C)(C)[C@H](O)[C@@H](O)[C@H]1O
36655_31,O_0,CC1(C)O[C@@H](O)[C@H](O)[C@H](O)[C@H]1O
36655_32,C_0,C=C(C)O[C@@H]1OC(C)(C)[C@H](O)[C@@H](O)[C@H]1O
36655_33,O_0,CO[C@@H]1OC[C@H](O)[C@@H](O)[C@H]1O
36655_34,C_0,[CH][C@@H](O)Oc1ccc2c(O)cc(=O)oc2c1C
36655_35,C_0,[CH]Oc1ccc(C)c(OC)c1C
36655_36,C_0,[CH]Oc1ccc2c(O)c(N)c(=O)oc2c1C
36655_37,O_0,CNc1c(O)c2ccc(O)c(C)c2oc1=O
36655_38,C_0,C=c1c(O)c(NC(C)=O)c(=O)oc1=C(C)C
36655_39,O_0,C=C1CC(O)=C(NC)C(=O)O1
37875_0,C_0,CCC(=O)CC
37875_1,C_0,CCC(=O)CC(C)=O
37875_2,C_0,C=C(C)C(=O)CC(=O)CC
37875_3,O_0,CCC(=O)CC(C)=O
37875_4,C_0,C=C(C)C(C(=O)CC(=O)CC)=C(C)O
37875_5,C_0,CCC(=O)CC(=O)c1c(CC)ccc(C)c1O
37875_6,O_0,C=C(C)C(C(=O)CC(C)=O)=C(C)O
37875_7,C_0,CC(=O)CC(=O)c1c(CC(=O)O)cc(C)c(C(C)=O)c1O
37875_8,C_0,C=C1CC(=O)c2cc(CC)c(C(=O)CC)c(O)c2C1=O
37875_9,O_0,CC(=O)c1c(C)cc(C)c(C(C)=O)c1O
37875_10,C_0,C=C1C(=O)c2cc(C)c(C(C)=O)c(O)c2C(=O)C1=C(C)O
37875_11,C_0,Cc1ccc2c(c1O)C(=O)c1c(O)cccc1C2=O
37875_12,O_0,C=C(O)C1=C(C)CC(=C)C(=C(C)O)C1=O
37875_13,C_0,C=C(O)C1=C(C)C(=O)c2cccc(O)c2C1=O
37875_14,C_0,CC1=CC(=O)c2cccc(O)c2C1=O
37875_15,O_0,CC(=O)c1c(C)cccc1O
37875_16,C_0,CC(=O)c1c(C)cccc1O
37875_17,C_0,CC(=O)c1cccc(O)c1C
37875_18,C_0,CC1=CC(=O)c2c(O)cccc2C1=O
37875_19,C_0,C=CC1=C(C)C(=O)c2c(O)cccc2C1=O
37875_20,C_0,Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O
37875_21,O_0,C=CC1=C(C)CC(=C)C(=CC)C1=O
37875_22,C_0,C=C1C(=O)c2c(cc(CC)c(C)c2O)C(=O)C1=CC
37875_23,C_0,C=C1CC(=O)c2c(cc(CC(=O)O)c(C(C)=O)c2O)C1=O
37875_24,C_0,CCC(=O)c1c(CC(=O)O)cc(C(C)=O)c(C)c1O
37875_25,C_0,CC(=O)c1c(O)cc(C)cc1CC(=O)O
37875_26,C_0,C=C(C)C(=CC)CC(=O)O
37875_27,O_1,C=C(C)CC(=O)O
37875_28,O_0,C=C(C)CC(=O)O
37903_0,C_0,C[C@@H]1NC(=O)[C@@H]2CCCN2C1=O
37903_1,C_0,O=C1N[CH]C(=O)N2CCC[C@@H]12
37903_2,C_0,[CH]C(=O)N1CCC[C@H]1C(N)=O
37903_3,C_0,C[C@@H]1NC(=O)[C@@H]2CCCN2C1=O
37903_4,N_0,CC[C@@H]1NC(=O)[C@@H]2CCCN2C1=O
37903_5,C_0,C=C(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C1=O
37903_6,O_0,CC[C@@H]1NC[C@H](C)N(CC)C1=O
37903_7,C_0,C=C(C)C(C[C@@H]1NC(=O)[C@H](C)N(CC)C1=O)=C(C)N
37903_8,C_0,C=c1[nH]c(CC)c(C[C@@H]2NC(=O)[CH]N(C)C2=O)c1=CC
37903_9,C_0,C=CCc1[nH]c2ccccc2c1C[C@H](NC)C(N)=O
37903_10,C_0,CC=c1[nH]c(CC=C(C)C)c(C[C@@H](C)N)c1=CC
37903_11,C_0,[CH]Cc1c(CC=C(C)C)[nH]c(=C)c1=C
37903_12,C_0,CNC(CC=C(C)C)=C(C)C
37903_13,C_0,C=C(N)CC=C(C)C
37903_14,C_0,CCC=C(C)C
37903_15,C_0,CCC=C(C)C
37903_16,N_0,[CH]Cc1c(CC=C)[nH]c2cc(O)ccc12
37903_17,C_0,[CH]Cc1c(CC)[nH]c2cc(O)ccc12
37903_18,C_0,Cc1[nH]c2cc(O)ccc2c1C
37903_19,C_0,CNc1cc(O)ccc1C
37903_20,O_1,Nc1cccc(O)c1
37903_21,C_0,C=C(C)c1ccc(O)cc1N
37903_22,C_0,[CH]Cc1c(C)[nH]c2cc(O)ccc12
37903_23,C_0,CCc1[nH]c2cc(O)ccc2c1C[C@@H](C)N
37903_24,N_0,C=C(C)C[C@@H]1NC(=O)[C@H](CC)N(C)C1=O
37903_25,C_0,CC[C@@H]1NC(=O)[C@@H]2CCCN2C1=O
37903_26,O_0,CC[C@H]1C(=O)N[C@@H](C)CN1C
37979_0,C_0,CCCC(C)C
37979_1,C_0,[CH]CCCC(C)C
37979_2,C_0,CCCC(C)C
37979_3,C_0,CC(C)CCCC(C)C
37979_4,C_0,CC[C@H](C)CCCC(C)C
37979_5,C_0,CCC[C@H](C)CCCC(C)C
37979_6,C_0,[CH]CCC[C@H](C)CCCC
37979_7,C_0,CCCC(C)CCC
37979_8,C_0,CCC[C@@H](C)CCCC(C)C
37979_9,C_0,CC[C@@H](C)CCC[C@@H](C)CC
37979_10,C_0,CCC[C@H](C)CCCC(C)C
37979_11,C_0,[CH]CCC[C@@H](C)CCCC
37979_12,C_0,CCCC(C)CCC
37979_13,C_0,C=C(C)CCC[C@H](C)CCC
37979_14,C_0,C/C=C(\C)CCC[C@H](C)CC
37979_15,C_0,CC/C=C(\C)CCCC(C)C
37979_16,C_0,[CH]CCC/C(C)=C/CC(=C)C
37979_17,C_0,CC/C=C(\C)CCC
37979_18,C_0,C=C(O)C(=CC)C/C=C(\C)CCC
37979_19,C_0,CC/C(C)=C/Cc1cc(O)cc(C)c1O
37979_20,C_0,CC(C)=CCc1cc(O)cc(C)c1O
37979_21,C_0,C=CCc1cc(O)cc(C)c1O
37979_22,C_0,CCc1cc(O)cc(C)c1O
37979_23,O_0,Cc1cc(C)cc(O)c1
37979_24,C_1,Cc1cc(O)cc(C)c1O
37979_25,C_0,CCc1cc(O)cc(C)c1O
37979_26,C_0,Cc1cc(O)cc(C)c1O
37979_27,C_0,C=CCc1cc(O)cc(C)c1O
37979_28,O_0,CCc1cccc(C)c1O
37991_0,C_0,CCCC(C)C
37991_1,C_0,[CH]CCCC(C)C
37991_2,C_0,CCCC(C)C
37991_3,C_0,CC(C)CCCC(C)C
37991_4,C_0,CC[C@H](C)CCCC(C)C
37991_5,C_0,CCC[C@H](C)CCCC(C)C
37991_6,C_0,[CH]CCC[C@H](C)CCCC
37991_7,C_0,CCCC(C)CCC
37991_8,C_0,CCC[C@@H](C)CCCC(C)C
37991_9,C_0,CC[C@@H](C)CCC[C@@H](C)CC
37991_10,C_0,CCC[C@H](C)CCCC(C)C
37991_11,C_0,[C]CCC[C@H](C)CCC[CH]
37991_12,C_0,CCCC(C)CCC
37991_13,C_0,CCC[C@@H](C)CCCC(C)(C)O
37991_14,C_0,CC[C@@H](C)CCC[C@](C)(CC)OC
37991_15,C_0,C=C1CCC[C@@](C)(CCCC(C)C)O1
37991_16,C_0,[CH]CCC[C@]1(C)CCC(=C)C(=C(C)C)O1
37991_17,C_0,C=C1CCC[C@@](C)(CCC)O1
37991_18,C_0,C=C1O[C@](C)(CCC)CCC1=CC
37991_19,C_0,CC[C@]1(C)CCc2cc(O)cc(C)c2O1
37991_20,C_0,Cc1cc(O)cc2c1OC(C)(C)CC2
37991_21,C_1,Cc1cc(O)cc2c1O[C]CC2
37991_22,C_0,CCc1cc(O)cc(C)c1O
37991_23,O_0,Cc1cc(C)cc(O)c1
37991_24,C_0,[C]Oc1c(C)cc(O)cc1C
37991_25,C_0,Cc1cc(O)cc2c1OC(C)(C)CC2
37991_26,C_0,[C]Oc1c(C)cc(O)cc1C
37991_27,C_0,CC[C@]1(C)CCc2cc(O)cc(C)c2O1
37991_28,O_0,CCC[C@]1(C)CCc2cccc(C)c2O1
37999_0,C_0,CCC=C(C)C
37999_1,C_0,CCCC=C(C)C
37999_2,C_0,CCC=C(C)C
37999_3,C_0,C=C(C)CCC=C(C)C
37999_4,C_0,C/C=C(\C)CCC=C(C)C
37999_5,C_0,CC/C=C(\C)CCC=C(C)C
37999_6,C_0,C=CCC/C(C)=C/CCC
37999_7,C_0,CC/C=C(\C)CCC
37999_8,C_0,C=C(C)CC/C=C(\C)CCC
37999_9,C_0,C/C=C(\C)CC/C=C(\C)CC
37999_10,C_0,CC/C=C(\C)CCC=C(C)C
37999_11,C_0,C=CCC/C(C)=C/CCC
37999_12,C_0,CC/C=C(\C)CCC
37999_13,C_0,C=C(C)CC/C=C(\C)CCC
37999_14,C_0,C/C=C(\C)CC/C=C(\C)CC
37999_15,C_0,CC/C=C(\C)CCC=C(C)C
37999_16,C_0,C=CCC/C(C)=C/CCC
37999_17,C_0,CC/C=C(\C)CCC
37999_18,C_0,C=C(C)CC/C=C(\C)CCC
37999_19,C_0,C/C=C(\C)CC/C=C(\C)CC
37999_20,C_0,CC/C=C(\C)CCC=C(C)C
37999_21,C_0,C=CCC/C(C)=C/CCC
37999_22,C_0,CC/C=C(\C)CCC
37999_23,C_0,C=C(C)CC/C=C(\C)CCC
37999_24,C_0,C/C=C(\C)CC/C=C(\C)CC
37999_25,C_0,CC/C=C(\C)CCC=C(C)C
37999_26,C_0,C=CCC/C(C)=C/CCC
37999_27,C_0,CC/C=C(\C)CCC
37999_28,C_0,C=C(C)CC/C=C(\C)CCC
37999_29,C_0,C/C=C(\C)CC/C=C(\C)CC
37999_30,C_0,CC/C=C(\C)CCC=C(C)C
37999_31,C_0,C=CCC/C(C)=C/CCC
37999_32,C_0,CC/C=C(\C)CCC
37999_33,C_0,C=C(C)CC/C=C(\C)CCC
37999_34,C_0,C/C=C(\C)CC/C=C(\C)CC
37999_35,C_0,CC/C=C(\C)CCC=C(C)C
37999_36,C_0,C=CCC/C(C)=C/CCC
37999_37,C_0,CC/C=C(\C)CCC
37999_38,C_0,C=C(C)CC/C=C(\C)CCC
37999_39,C_0,C/C=C(\C)CC/C=C(\C)CC
37999_40,C_0,CC/C=C(\C)CCC=C(C)C
37999_41,C_0,C=CCC/C(C)=C/CC(=C)C
37999_42,C_0,CC/C=C(\C)CCC
37999_43,C_0,C=C(O)C(=CC)C/C=C(\C)CCC
37999_44,C_0,CC/C(C)=C/Cc1cc(O)cc(C)c1O
37999_45,C_0,CC(C)=CCc1cc(O)cc(C)c1O
37999_46,C_0,C=CCc1cc(O)cc(C)c1O
37999_47,C_0,CCc1cc(O)cc(C)c1O
37999_48,O_0,Cc1cc(C)cc(O)c1
37999_49,C_1,Cc1cc(O)cc(C)c1O
37999_50,C_0,CCc1cc(O)cc(C)c1O
37999_51,C_0,Cc1cc(O)cc(C)c1O
37999_52,C_0,C=CCc1cc(O)cc(C)c1O
37999_53,O_0,CCc1cccc(C)c1O
38007_0,C_0,CCC=C(C)C
38007_1,C_0,CCCC=C(C)C
38007_2,C_0,CCC=C(C)C
38007_3,C_0,C=C(C)CCC=C(C)C
38007_4,C_0,C/C=C(\C)CCC=C(C)C
38007_5,C_0,CC/C=C(\C)CCC=C(C)C
38007_6,C_0,C=CCC/C(C)=C/CCC
38007_7,C_0,CC/C=C(\C)CCC
38007_8,C_0,C=C(C)CC/C=C(\C)CCC
38007_9,C_0,C/C=C(\C)CC/C=C(\C)CC
38007_10,C_0,CC/C=C(\C)CCC=C(C)C
38007_11,C_0,C=CCC/C(C)=C/CCC
38007_12,C_0,CC/C=C(\C)CCC
38007_13,C_0,C=C(C)CC/C=C(\C)CCC
38007_14,C_0,C/C=C(\C)CC/C=C(\C)CC
38007_15,C_0,CC/C=C(\C)CCC=C(C)C
38007_16,C_0,C=CCC/C(C)=C/CC(=C)C
38007_17,C_0,CC/C=C(\C)CCC
38007_18,C_0,C=C(O)C(=CC)C/C=C(\C)CCC
38007_19,C_0,CC/C(C)=C/Cc1cc(O)cc(C)c1O
38007_20,C_0,CC(C)=CCc1cc(O)cc(C)c1O
38007_21,C_0,C=CCc1cc(O)cc(C)c1O
38007_22,C_0,CCc1cc(O)cc(C)c1O
38007_23,O_0,Cc1cc(C)cc(O)c1
38007_24,C_1,Cc1cc(O)cc(C)c1O
38007_25,C_0,CCc1cc(O)cc(C)c1O
38007_26,C_0,Cc1cc(O)cc(C)c1O
38007_27,C_0,C=CCc1cc(O)cc(C)c1O
38007_28,O_0,CCc1cccc(C)c1O
38091_0,C_0,CCC=C(C)C
38091_1,C_0,CCCC=C(C)C
38091_2,C_0,CCC=C(C)C
38091_3,C_0,C=C(C)CCC=C(C)C
38091_4,C_0,C/C=C(\C)CCC=C(C)C
38091_5,C_0,CC/C=C(\C)CCC=C(C)C
38091_6,C_0,C=CCC/C(C)=C/CCC
38091_7,C_0,CC/C=C(\C)CCC
38091_8,C_0,C=C(C)CC/C=C(\C)CCC
38091_9,C_0,C/C=C(\C)CC/C=C(\C)CC
38091_10,C_0,CC/C=C(\C)CCC=C(C)C
38091_11,C_0,[C]CC/C=C(\C)CCC=C
38091_12,C_0,CC/C=C(\C)CCC
38091_13,C_0,CCC/C(C)=C/CCC(C)(C)O
38091_14,C_0,CC/C(C)=C/CC[C@](C)(CC)OC
38091_15,C_0,C=C1CCC[C@@](C)(CCC=C(C)C)O1
38091_16,C_0,C=CCC[C@]1(C)CCC(=C)C(=C(C)C)O1
38091_17,C_0,C=C1CCC[C@@](C)(CCC)O1
38091_18,C_0,C=C1O[C@](C)(CCC)CCC1=CC
38091_19,C_0,CC[C@]1(C)CCc2cc(O)cc(C)c2O1
38091_20,C_0,Cc1cc(O)cc2c1OC(C)(C)CC2
38091_21,C_1,Cc1cc(O)cc2c1O[C]CC2
38091_22,C_0,CCc1cc(O)cc(C)c1O
38091_23,O_0,Cc1cc(C)cc(O)c1
38091_24,C_0,[C]Oc1c(C)cc(O)cc1C
38091_25,C_0,Cc1cc(O)cc2c1OC(C)(C)CC2
38091_26,C_0,[C]Oc1c(C)cc(O)cc1C
38091_27,C_0,CC[C@]1(C)CCc2cc(O)cc(C)c2O1
38091_28,O_0,CCC[C@]1(C)CCc2cccc(C)c2O1
38095_0,C_0,CCC=C(C)C
38095_1,C_0,CCCC=C(C)C
38095_2,C_0,CCC=C(C)C
38095_3,C_0,C=C(C)CCC=C(C)C
38095_4,C_0,C/C=C(\C)CCC=C(C)C
38095_5,C_0,CC/C=C(\C)CCC=C(C)C
38095_6,C_0,C=CCC/C(C)=C/CCC
38095_7,C_0,CC/C=C(\C)CCC
38095_8,C_0,C=C(C)CC/C=C(\C)CCC
38095_9,C_0,C/C=C(\C)CC/C=C(\C)CC
38095_10,C_0,CC/C=C(\C)CCC=C(C)C
38095_11,C_0,[C]CC/C=C(\C)CCC=C
38095_12,C_0,CC/C=C(\C)CCC
38095_13,C_0,CCC/C(C)=C/CCC(C)(C)O
38095_14,C_0,CC/C(C)=C/CC[C@](C)(CC)OC
38095_15,C_0,C=C1CCC[C@@](C)(CCC=C(C)C)O1
38095_16,C_0,C=CCC[C@]1(C)CCC(=C)C(=C(C)C)O1
38095_17,C_0,C=C1CCC[C@@](C)(CCC)O1
38095_18,C_0,C=C1O[C@](C)(CCC)CCC1=CC
38095_19,C_0,CC[C@]1(C)CCc2cc(O)cc(C)c2O1
38095_20,C_0,Cc1c(O)cc2c(c1C)OC(C)(C)CC2
38095_21,C_1,Cc1c(O)cc2c(c1C)O[C]CC2
38095_22,C_0,CCc1cc(O)c(C)c(C)c1O
38095_23,O_0,Cc1cc(C)c(C)c(O)c1
38095_24,C_0,[C]Oc1c(C)cc(O)c(C)c1C
38095_25,C_0,Cc1c(O)ccc(O)c1C
38095_26,C_0,Cc1c(O)cc2c(c1C)OC(C)(C)CC2
38095_27,C_0,[C]Oc1c(C)cc(O)c(C)c1C
38095_28,C_0,CC[C@]1(C)CCc2cc(O)c(C)c(C)c2O1
38095_29,O_0,CCC[C@]1(C)CCc2ccc(C)c(C)c2O1
38311_0,C_0,C[C@@H]1O[C@@H](O)C[C@H](N)[C@@H]1O
38311_1,C_0,[CH]O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
38311_2,O_0,CC(C)O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
38311_3,C_0,[C]C[C@H](O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C(=C)C
38311_4,C_0,CC(C)O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
38311_5,C_0,[CH]O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
38311_6,N_0,C[C@@H]1O[C@@H](O)C[C@H](N)[C@@H]1O
38311_7,C_0,C[C@@H]1O[C@@H](O)C[C@H](N)[C@@H]1O
38311_8,O_0,C[C@@H]1O[CH]C[C@H](N)[C@@H]1O
38311_9,O_0,C=C1C[C@](C)(O)C[C@H](O[C@H]2C[C@H](N)[CH][C@H](C)O2)C1=C(C)O
38311_10,C_0,[CH]C[C@@H](O[CH])O[C@H]1C[C@](O)(C(C)=O)Cc2c(O)cc(C)c(O)c21
38311_11,C_0,C=C1C[C@@](O)(C(C)=O)C[C@H](O[C@@H](C)O)C1=C(C)O
38311_12,C_0,[CH]O[C@H]1C[C@](O)(C(C)=O)CC(=C(C)O)C1=C
38311_13,O_0,C=C1C[C@@H](O)C[C@](O)(C(C)=O)C1
38311_14,C_0,CC(=O)[C@]1(O)Cc2c(O)c(C)cc(O)c2[C@@H](O)C1
38311_15,C_0,[CH]O[C@H]1C[C@](O)(C(C)=O)Cc2c(O)c(C(C)=O)c(C)c(O)c21
38311_16,C_0,C=C1CC(=O)c2c(O)c3c(c(O)c2C1=O)C[C@](C)(O)C[C@@H]3O
38311_17,O_0,[C]Cc1c([CH])cc(C)c(C(C)=O)c1O
38311_18,C_0,[C]Cc1c([CH])c(O)c2c(c1O)C(=O)C(=CC)C(=C)C2=O
38311_19,C_0,Cc1cc(O)c2c(c1O)C(=O)c1cccc(O)c1C2=O
38311_20,O_0,C=C(O)C1=C(C)CC(=C)C(=CC)C1=O
38311_21,C_0,C=C(O)C1=C(C)C(=O)c2c(O)cccc2C1=O
38311_22,C_0,CC1=CC(=O)c2c(O)cccc2C1=O
38311_23,C_0,CC(=O)c1cccc(O)c1C
38311_24,C_0,CC(=O)c1c(C)cccc1O
38311_25,C_1,CC1=CC(=O)c2cccc(O)c2C1=O
38311_26,O_0,CC(=O)c1c(C)cccc1O
38311_27,C_0,C=C(O)C1=C(C)C(=O)c2cccc(O)c2C1=O
38311_28,C_0,[CH]c1cc(O)c2c(c1O)C(=O)c1c(O)cccc1C2=O
38311_29,O_0,C=C(O)C1=C(C)CC(=C)C(=C(C)O)C1=O
38311_30,C_0,C=C1C(=O)c2c(O)c(C)c([C@H](C)O)c(O)c2C(=O)C1=C(C)O
38311_31,C_0,[CH]O[C@H]1C[C]Cc2c(O)c3c(c(O)c21)C(=O)C(=C)CC3=O
38311_32,O_0,CC(=O)c1c(C)cc(C)c([C@H](C)O)c1O
38311_33,C_0,CC(=O)c1c(C)c(O)c2c(c1O)[C@@H](O[C@@H](C)O)C[C@@](C)(O)C2
38311_34,C_0,C=C1C[C@@H](O)C[C@](O)(C(C)=O)C1
38311_35,C_0,[CH]C[C@@](O)(CC)C(C)=O
38311_36,O_0,[CH]C[C@@](O)(CC)C(C)=O
38471_0,N_0,C=C(N)C[C@H](N)C(=O)O
38471_1,C_0,C=NC(=CN)C[C@H](N)C(=O)O
38471_2,C_0,N[C@@H](Cc1c[nH]cn1)C(=O)O
38471_3,C_0,N[C@@H](Cc1c[nH]cn1)C(=O)O
38471_4,C_1,C[C@@H](N)Cc1c[nH]cn1
38471_5,N_0,[CH]Cc1c[nH]cn1
38471_6,C_0,[CH]Cc1c[nH]cn1
38471_7,N_0,C[C@@H](N)Cc1c[nH]cn1
38471_8,C_0,C=C(N)C[C@H](N)C(=O)O
38471_9,O_0,CC[C@H](N)C(=O)O
38471_10,O_0,CC[C@H](N)C(=O)O
38907_0,C_0,C=C(O)C(=CC)OC
38907_1,O_0,COc1ccccc1O
38907_2,C_0,COc1ccc(C)cc1O
38907_3,C_0,[CH]Cc1ccc(OC)c(O)c1
38907_4,C_0,COc1ccc(C[C@H](C)[N])cc1O
38907_5,C_0,C=C(C)[C@@H](Cc1ccc(O)c(O)c1)N(C)C
38907_6,C_0,C=C1CCN(C)[C@H](Cc2cccc(O)c2)C1=CC
38907_7,C_0,C=CC(=CC)C[C@@H]1c2cc(O)ccc2CCN1C
38907_8,N_0,C=C(C)C[C@@H]1C(=CC)C(=C)CCN1C
38907_9,C_0,C=C1CCCN(C)[C@@H]1CC
38907_10,C_0,C=C1C(=CC)CCN(C)[C@@H]1CC
38907_11,C_0,C[C@@H]1c2ccc(O)cc2CCN1C
38907_12,C_0,CC[C@@H]1c2cc(O)c(OC)cc2CCN1C
