group_id	item_id	bit_index	pval	smarts
C_0	38095_20	735	0.0003	*-[#6]1:*(-*):*:*(:*(:*:1)-*)-*-*
C_0	38095_20	779	0.0	*:*1:*(:*(-*):*)-*-*(-[#6])(-[#6])-*-*-1
C_0	38095_20	875	0.0445	*:*(-*):*:*(:*)-*
C_0	38095_20	926	0.0	*-*-*
C_0	38095_20	1057	0.0	*-*
C_0	38095_20	1057	0.0	*-[#6]
C_0	38095_20	1060	0.0001	*-*(-*)(-*)-*
C_0	38095_20	1162	0.0	*-*(-*)(-*)-*-*-*
C_0	38095_20	1236	0.0	*:*:*(:*(:*)-*)-*-*
C_0	38095_20	1274	0.0	*-*(-*)(-*)-*
C_0	38095_20	1282	0.0451	*:*(:*)-*-*(-*)(-*)-*
C_0	38095_20	1380	0.0	*-*(:*):*
C_0	38095_20	1380	0.0	*:*(-*):*
C_0	38095_20	1380	0.0	*:*(:*)-*
C_0	38095_20	1482	0.0188	*:*1:*(:*(-*):*)-*-*(-*)(-*)-*-*-1
C_0	38095_20	1531	0.0219	*-*1:*(-*):*:*:*(:*:1-*)-*
C_0	38095_20	1574	0.0	*:*1:*-*-*(-*)(-*)-*-*-1
C_0	38095_20	1602	0.0	*:*(-*):*
C_0	38095_20	1607	0.0155	*-*(:*(-*):*:*):*
C_0	38095_20	1722	0.0015	*-*(:*):*
C_0	38095_20	1722	0.0015	*:*(-*):*
C_0	38095_20	1734	0.0001	*-*1:*:*:*2:*(:*:1-*)-*-*(-*)(-*)-*-*-2
C_0	38095_20	1738	0.0	*:*(:*)-*-*-*
C_0	38095_20	2023	0.0042	*-*1:*(-*):*:*2:*(:*:1-*)-*-*-*-*-2
C_0	38095_22	80	0.0	*-[#6]-*
C_0	38095_22	202	0.0011	*-*(:*):[#6](:[#6](:*)-*)-[#8]
C_0	38095_22	252	0.0	*:[#6](-*):*(-[#6]):[#6](-*):*
C_0	38095_22	252	0.0	*:*(-*):[#6](-*):*(-*):*
C_0	38095_22	294	0.0	*-*-*
C_0	38095_22	339	0.0385	*-*-*1:*:*(-*):*(-*):[#6](-*):*:1-*
C_0	38095_22	717	0.0185	*-*-*1:*:*(-*):*(-*):[#6](-*):*:1-*
C_0	38095_22	875	0.0445	*-*(:*:*(-*):*):*
C_0	38095_22	984	0.0003	*-*-*1:*:*(-*):*:[#6](-*):*:1-*
C_0	38095_22	1057	0.0	*-*
C_0	38095_22	1349	0.0	*-*-*(:*:*):*(:*)-*
C_0	38095_22	1380	0.0	*-*(:*):*
C_0	38095_22	1380	0.0	*:*(-*):*
C_0	38095_22	1531	0.0219	*1:*:*(-*):*(-*):*(-*):*:1-*
C_0	38095_22	1602	0.0	*:*(-*):*
C_0	38095_22	1607	0.0155	*:*:*(-*):*(-*):*
C_0	38095_22	1722	0.0015	*:*(-*):*
C_0	38095_22	1799	0.0039	*-*-*(:*):*
C_0	38095_24	252	0.0	*:[#6](-*):[#6](-[#6]):[#6](-*):*
C_0	38095_24	252	0.0	*-*(:*):[#6](:[#6](:*)-*)-*
C_0	38095_24	361	0.0	[#6]-*-*1:*(-[#6]):*:*:[#6](-*):[#6]:1-*
C_0	38095_24	556	0.0003	*-*-*1:*(-[#6]):*:*(-*):[#6](-*):[#6]:1-*
C_0	38095_24	832	0.0	*-*-*1:*(-*):*:*(-*):[#6](-*):[#6]:1-*
C_0	38095_24	875	0.0445	*:*(-*):*:*(-*):*
C_0	38095_24	1057	0.0	*-*
C_0	38095_24	1380	0.0	*-*(:*):*
C_0	38095_24	1380	0.0	*:*(-*):*
C_0	38095_24	1531	0.0219	*-*1:*:*:*(-*):*(-*):*:1-*
C_0	38095_24	1602	0.0	*:*(-*):*
C_0	38095_24	1607	0.0155	*:*:*(-*):*(-*):*
C_0	38095_24	1608	0.0084	*-*-*
C_0	38095_24	1722	0.0015	*:*(-*):*
C_0	38095_24	1846	0.034	*-*-*1:*(-*):*:*(-*):*(-*):*:1-*
C_0	38095_25	252	0.0	[#6]-[#6](:[#6](-*):*):[#6](:*)-*
C_0	38095_25	252	0.0	*-[#6](:*):[#6](:*(:*)-*)-*
C_0	38095_25	1057	0.0	*-*
C_0	38095_25	1380	0.0	*-*(:*):*
C_0	38095_25	1380	0.0	*:*(-*):*
C_0	38095_25	1475	0.0006	*-*1:*(-*):*:*:*(-*):*:1
C_0	38095_25	1475	0.0006	*1:*(-*):*:*:*(-*):*:1-*
C_0	38095_25	1531	0.0219	*-*1:*(-*):*:*:*(-*):*:1-*
C_0	38095_25	1602	0.0	*:*(-*):*
C_0	38095_25	1607	0.0155	*-*(:*(-*):*:*):*
C_0	38095_25	1607	0.0155	*:*:*(-*):*(-*):*
C_0	38095_25	1722	0.0015	*-*(:*):*
C_0	38095_25	1722	0.0015	*:*(-*):*
C_0	38095_25	1750	0.0	*:*(-*):*:*:*
C_0	38095_25	1750	0.0	*:*:*:*(-*):*
C_0	38095_26	252	0.0	[#6]-[#6](:[#6](-*):*):[#6](:*)-*
C_0	38095_26	252	0.0	*-[#6](:*):[#6](:*(:*)-*)-*
C_0	38095_26	672	0.0007	*-[#6]1:*(-*):*:*(:*(:[#6]:1-*)-*-*)-*
C_0	38095_26	735	0.0003	*-[#6]1:*(-*):*:*(:*(:*:1)-*)-*-*
C_0	38095_26	779	0.0	*:*1:*(:*(-*):*)-*-*(-[#6])(-[#6])-*-*-1
C_0	38095_26	875	0.0445	*:*(-*):*:*(:*)-*
C_0	38095_26	926	0.0	*-*-*
C_0	38095_26	1057	0.0	*-*
C_0	38095_26	1057	0.0	*-[#6]
C_0	38095_26	1060	0.0001	*-*(-*)(-*)-*
C_0	38095_26	1162	0.0	*-*(-*)(-*)-*-*-*
C_0	38095_26	1236	0.0	*:*:*(:*(:*)-*)-*-*
C_0	38095_26	1274	0.0	*-*(-*)(-*)-*
C_0	38095_26	1282	0.0451	*:*(:*)-*-*(-*)(-*)-*
C_0	38095_26	1380	0.0	*-*(:*):*
C_0	38095_26	1380	0.0	*:*(-*):*
C_0	38095_26	1380	0.0	*:*(:*)-*
C_0	38095_26	1482	0.0188	*:*1:*(:*(-*):*)-*-*(-*)(-*)-*-*-1
C_0	38095_26	1531	0.0219	*-*1:*(-*):*:*:*(:*:1-*)-*
C_0	38095_26	1574	0.0	*:*1:*-*-*(-*)(-*)-*-*-1
C_0	38095_26	1602	0.0	*:*(-*):*
C_0	38095_26	1607	0.0155	*-*(:*(-*):*:*):*
C_0	38095_26	1722	0.0015	*-*(:*):*
C_0	38095_26	1722	0.0015	*:*(-*):*
C_0	38095_26	1734	0.0001	*-*1:*:*:*2:*(:*:1-*)-*-*(-*)(-*)-*-*-2
C_0	38095_26	1738	0.0	*:*(:*)-*-*-*
C_0	38095_26	2023	0.0042	*-*1:*(-*):*:*2:*(:*:1-*)-*-*-*-*-2
C_0	38095_27	252	0.0	*:[#6](-*):[#6](-[#6]):[#6](-*):*
C_0	38095_27	252	0.0	*-*(:*):[#6](:[#6](:*)-*)-*
C_0	38095_27	361	0.0	[#6]-*-*1:*(-[#6]):*:*:[#6](-*):[#6]:1-*
C_0	38095_27	556	0.0003	*-*-*1:*(-[#6]):*:*(-*):[#6](-*):[#6]:1-*
C_0	38095_27	832	0.0	*-*-*1:*(-*):*:*(-*):[#6](-*):[#6]:1-*
C_0	38095_27	875	0.0445	*:*(-*):*:*(-*):*
C_0	38095_27	1057	0.0	*-*
C_0	38095_27	1380	0.0	*-*(:*):*
C_0	38095_27	1380	0.0	*:*(-*):*
C_0	38095_27	1531	0.0219	*-*1:*:*:*(-*):*(-*):*:1-*
C_0	38095_27	1602	0.0	*:*(-*):*
C_0	38095_27	1607	0.0155	*:*:*(-*):*(-*):*
C_0	38095_27	1608	0.0084	*-*-*
C_0	38095_27	1722	0.0015	*:*(-*):*
C_0	38095_27	1846	0.034	*-*-*1:*(-*):*:*(-*):*(-*):*:1-*
C_0	38095_28	12	0.0007	[#6]-[#6]-[#6]1(-[#6])-[#6]-[#6]-*:[#6](:*)-[#8]-1
C_0	38095_28	80	0.0	*-[#6]-*
C_0	38095_28	252	0.0	*:[#6](-*):[#6](-[#6]):*(-*):*
C_0	38095_28	252	0.0	*:[#6](-*):*(-*):*(-*):*
C_0	38095_28	262	0.0269	*-[#6]-*1(-[#6])-[#6]-[#6]-*(:*):*-*-1
C_0	38095_28	294	0.0	*-[#6]-*
C_0	38095_28	381	0.012	*-[#6]-*1(-[#6])-[#6]-[#6]-*2:*:*:[#6](-*):*(-*):*:2-*-1
C_0	38095_28	672	0.0007	*-*1:*:*(-*):[#6](-*):*(-*):*:1-*-*
C_0	38095_28	719	0.0002	*-[#6]-*(-[#6])(-[#6]-*)-*-*
C_0	38095_28	735	0.0003	*-*-*1:*:*(-*):[#6](-*):*:*:1-*
C_0	38095_28	875	0.0445	*-*(:*:*(-*):*):*
C_0	38095_28	926	0.0	*-*-*
C_0	38095_28	1057	0.0	*-*
C_0	38095_28	1057	0.0	*-[#6]
C_0	38095_28	1060	0.0001	*-*(-*)(-*)-*
C_0	38095_28	1162	0.0	*-*(-*)(-*-*-*)-*
C_0	38095_28	1236	0.0	*-*-*(:*:*):*(:*)-*
C_0	38095_28	1274	0.0	*-*(-*)(-*)-*
C_0	38095_28	1282	0.0451	*-*(-*)(-*)-*-*(:*):*
C_0	38095_28	1351	0.0001	*-*-*(-*)(-*)-*
C_0	38095_28	1380	0.0	*-*(:*):*
C_0	38095_28	1380	0.0	*:*(-*):*
C_0	38095_28	1531	0.0219	*1:*:*(-*):*(-*):*(-*):*:1-*
C_0	38095_28	1602	0.0	*:*(-*):*
C_0	38095_28	1607	0.0155	*:*:*(-*):*(-*):*
C_0	38095_28	1722	0.0015	*:*(-*):*
C_0	38095_28	1725	0.0408	*-*-*(-*)(-*-*)-*-*
C_0	38095_28	1734	0.0001	*-*1(-*)-*-*-*2:*:*:*(-*):*(-*):*:2-*-1
C_0	38095_28	1738	0.0	*-*-*-*(:*):*
C_0	38095_28	2023	0.0042	*1-*-*-*2:*:*(-*):*(-*):*(-*):*:2-*-1
C_0	38311_0	926	0.0	*-[#6]-*
C_0	38311_0	1019	0.0006	*-[#6H](-*)-*
C_0	38311_0	1019	0.0006	*-*(-*)-*
C_0	38311_0	1057	0.0	*-*
C_0	38311_1	687	0.0042	*-[#8]-[#6H]1-[#6]-*-[#6H](-*)-[#6H](-[#6])-[#8]-1
C_0	38311_1	899	0.03	*-[#8]-[#6H]1-[#6]-*(-*)-[#6H](-*)-[#6H](-[#6])-[#8]-1
C_0	38311_1	926	0.0	*-[#6]-*
C_0	38311_1	956	0.0054	*-[#8]-*
C_0	38311_1	1019	0.0006	*-*(-*)-*
C_0	38311_1	1057	0.0	*-*
C_0	38311_1	1691	0.0004	*-*-*1-*-*(-*)-*(-*)-*(-*)-*-1
C_0	38311_3	1	0.0258	*-[#6H](-*)-*
C_0	38311_3	29	0.0047	[#6]-*-[#6H](-*-[#6H](-*)-*)-*(=[#6])-[#6]
C_0	38311_3	80	0.0	*-*-*
C_0	38311_3	601	0.0491	*-*-*(-*-*)-*(=[#6])-[#6]
C_0	38311_3	687	0.0042	*-*-*1-*-*-[#6H](-*)-[#6H](-[#6])-*-1
C_0	38311_3	926	0.0	*-*-*
C_0	38311_3	1017	0.0	*-*(=*)-[#6]
C_0	38311_3	1019	0.0006	*-*(-*)-*
C_0	38311_3	1022	0.0308	*-*(=*)-*
C_0	38311_3	1057	0.0	*-*
C_0	38311_3	1160	0.0081	*-*(-*-*1-*-*(-*)-*(-*)-*(-*)-*-1)-*
C_0	38311_3	1195	0.0001	*-*-*(-*)-*
C_0	38311_3	1366	0.0	*=*
C_0	38311_4	1	0.0258	*-[#6](-*)-*
C_0	38311_4	283	0.0	*-[#6](-*)-*
C_0	38311_4	687	0.0042	*-*-[#6H]1-[#6]-*-[#6H](-*)-[#6H](-[#6])-[#8]-1
C_0	38311_4	926	0.0	*-[#6]-*
C_0	38311_4	951	0.0125	*-*(-*)-*-*1-[#6]-*(-[#7])-[#6H](-*)-[#6H](-[#6])-[#8]-1
C_0	38311_4	1019	0.0006	*-*(-*)-*
C_0	38311_4	1057	0.0	*-*
C_0	38311_4	1160	0.0081	*-*(-*)-*-*1-*-*(-*)-*(-*)-*(-*)-*-1
C_0	38311_5	687	0.0042	*-[#8]-[#6H]1-[#6]-*-[#6H](-*)-[#6H](-[#6])-[#8]-1
C_0	38311_5	899	0.03	*-[#8]-[#6H]1-[#6]-*(-*)-[#6H](-*)-[#6H](-[#6])-[#8]-1
C_0	38311_5	926	0.0	*-[#6]-*
C_0	38311_5	956	0.0054	*-[#8]-*
C_0	38311_5	1019	0.0006	*-*(-*)-*
C_0	38311_5	1057	0.0	*-*
C_0	38311_5	1691	0.0004	*-*-*1-*-*(-*)-*(-*)-*(-*)-*-1
C_0	38311_7	926	0.0	*-[#6]-*
C_0	38311_7	1019	0.0006	*-[#6H](-*)-*
C_0	38311_7	1019	0.0006	*-*(-*)-*
C_0	38311_7	1057	0.0	*-*
C_0	38311_10	1	0.0258	*-[#6H](-*)-*
C_0	38311_10	80	0.0	*-*-*
C_0	38311_10	202	0.0011	*:[#6](-*):[#6](-[#8]):[#6](-*):*
C_0	38311_10	361	0.0	*-[#6]-*(:[#6](-*):*):[#6](:*)-*
C_0	38311_10	420	0.0085	*1:[#6](-*):*:[#6](-*):*(-[#8]):[#6]:1-*
C_0	38311_10	694	0.0	*-*1-[#6]-*(-[#8])(-[#6](-[#6])=[#8])-[#6]-*(:*):*-1
C_0	38311_10	756	0.0019	*-*1-*-*(-*)(-*)-[#6]-*2:*(-*):*:*:*(-*):*:2-1
C_0	38311_10	875	0.0445	*:*(-*):*:*(-*):*
C_0	38311_10	926	0.0	*-*-*
C_0	38311_10	926	0.0	*-[#6]-*
C_0	38311_10	940	0.0001	*-*(-*)(-*)-[#6]-*(:*):*
C_0	38311_10	940	0.0001	*-*(-*)-*-*1-*-*(-*)(-*)-[#6]-*2:*(-*):*:*(-*):*(-*):*:2-1
C_0	38311_10	956	0.0054	*-*-[#6H]
C_0	38311_10	1017	0.0	*-*(-[#6])=*
C_0	38311_10	1019	0.0006	*-*(-*)-*
C_0	38311_10	1057	0.0	*-[#6]
C_0	38311_10	1057	0.0	*-*
C_0	38311_10	1060	0.0001	*-*(-*)(-*)-*
C_0	38311_10	1229	0.0	*-*-*1-*-*(-*)(-*(-[#6])=*)-*-*(:*(-*):*):*-1:*
C_0	38311_10	1353	0.0178	*-*(-*-[#6H])-*
C_0	38311_10	1380	0.0	*-*(:*):*
C_0	38311_10	1380	0.0	*:*(-*):*
C_0	38311_10	1520	0.0079	*-*-*1:*(-*):*:*(-*):*(-*):*:1-*
C_0	38311_10	1566	0.0287	*-*-*(-*)-*
C_0	38311_10	1602	0.0	*:*(-*):*
C_0	38311_10	1607	0.0155	*-*(:*(-*):*:*):*
C_0	38311_10	1648	0.0007	*-*(-*)-*(:*(-*):*):*(:*)-*
C_0	38311_10	1722	0.0015	*:*(-*):*
C_0	38311_11	1	0.0258	*-[#6H](-*)-*
C_0	38311_11	35	0.0024	[#6]=[#6](-*)-*
C_0	38311_11	283	0.0	*-[#6H](-*)-*
C_0	38311_11	523	0.0385	*-[#6H](-*-[#6H](-*)-*)-*
C_0	38311_11	694	0.0	*=[#6]1-*-[#6](-[#8])(-[#6](-[#6])=[#8])-*-[#6H](-*)-*-1
C_0	38311_11	926	0.0	*-*-*
C_0	38311_11	940	0.0001	*=*(-*-*(-*)(-*)-*)-*
C_0	38311_11	961	0.0005	*=*1-*-*(-*)(-*(-*)=*)-*-*(-*-*)-*-1=[#6](-[#6])-[#8]
C_0	38311_11	1017	0.0	*-*(-*)=*
C_0	38311_11	1017	0.0	*=[#6](-[#6])-*
C_0	38311_11	1019	0.0006	*-*(-*)-*
C_0	38311_11	1057	0.0	*-*
C_0	38311_11	1057	0.0	*-[#6]
C_0	38311_11	1060	0.0001	*-*(-*)(-*)-*
C_0	38311_11	1366	0.0	*=*
C_0	38311_11	1380	0.0	*=*(-*)-*
C_0	38311_11	1380	0.0	*-*(=*)-*
C_0	38311_11	1496	0.0047	*=*1-*-*(-*)(-*(-*)=*)-*-*(-*-*(-*)-*)-*-1=*(-[#6])-*
C_0	38311_11	1783	0.0127	*=*1-*-*(-*)(-*)-*-*(-*-*(-*)-*)-*-1=*(-*)-*
C_0	38311_12	35	0.0024	*-[#6](=[#6])-*
C_0	38311_12	629	0.0015	*-*1-*-[#6](-*)(-*)-[#6]-*(=[#6](-[#6])-[#8])-[#6]-1=[#6]
C_0	38311_12	687	0.0042	*-*-*1-*-[#6](-*)(-*(-*)=*)-[#6]-*(=[#6](-[#6])-[#8])-[#6]-1=[#6]
C_0	38311_12	694	0.0	*-*1-*-[#6](-*)(-*(-*)=*)-[#6]-*(=*)-*-1
C_0	38311_12	926	0.0	*-*-*
C_0	38311_12	926	0.0	*-[#6]-*
C_0	38311_12	940	0.0001	*-*(-*)(-*)-[#6]-*(=*)-*
C_0	38311_12	956	0.0054	*-*-*
C_0	38311_12	1017	0.0	*-*(-*)=*
C_0	38311_12	1017	0.0	*=*(-[#6])-*
C_0	38311_12	1019	0.0006	*-*(-*)-*
C_0	38311_12	1057	0.0	*-*
C_0	38311_12	1057	0.0	*-[#6]
C_0	38311_12	1060	0.0001	*-*(-*)(-*)-*
C_0	38311_12	1366	0.0	*=[#6]
C_0	38311_12	1380	0.0	*-*(=*)-*
C_0	38311_12	1496	0.0047	*-*(-*)-*(-*(-*)=*)=*
C_0	38311_14	202	0.0011	*-[#6](:[#6](-[#8]):[#6](-*):*):*
C_0	38311_14	361	0.0	*-*-[#6](:[#6](-*):*):*(:*)-*
C_0	38311_14	420	0.0085	*-[#6]1:[#6](-*):*(-*):*:*(-*):*:1
C_0	38311_14	694	0.0	[#6]-[#6](=[#8])-*1(-[#8])-*-[#6](:*):*-*(-*)-[#6]-1
C_0	38311_14	875	0.0445	*:*(-*):*:*(-*):*
C_0	38311_14	926	0.0	*-*-*
C_0	38311_14	926	0.0	*-[#6]-*
C_0	38311_14	940	0.0001	*-*(-*)(-*-*(:*):*)-*
C_0	38311_14	1017	0.0	[#6]-*(=*)-*
C_0	38311_14	1019	0.0006	*-*(-*)-*
C_0	38311_14	1057	0.0	[#6]-*
C_0	38311_14	1057	0.0	*-*
C_0	38311_14	1060	0.0001	*-*(-*)(-*)-*
C_0	38311_14	1274	0.0	*1-*-*2:*(-*):*:*:*(-*):*:2-*(-*)-*-1
C_0	38311_14	1380	0.0	*-*(:*):*
C_0	38311_14	1380	0.0	*:*(-*):*
C_0	38311_14	1602	0.0	*:*(-*):*
C_0	38311_14	1607	0.0155	*:*:*(-*):*(-*):*
C_0	38311_14	1630	0.0388	*-*(=*)-*1(-*)-*-*2:*(-*):*(-*):*:*(-*):*:2-*(-*)-*-1
C_0	38311_14	1648	0.0007	*-*(:*):*(:*(:*)-*)-*(-*)-*
C_0	38311_14	1722	0.0015	*:*(-*):*
C_0	38311_14	1970	0.0017	*-*1(-*)-*-*2:*(-*):*(-*):*:*(-*):*:2-*(-*)-*-1
C_0	38311_14	2012	0.0165	*-*1(-*)-*-*2:*(-*):*(-*):*:*(-*):*:2-*(-*)-*-1
C_0	38311_15	202	0.0011	*-[#6](:[#6](-[#8]):[#6](-*):*):*
C_0	38311_15	202	0.0011	*:*(-*):[#6](-[#8]):*(-*):*
C_0	38311_15	252	0.0	*:*(-*):*(-*):[#6](-*):*
C_0	38311_15	361	0.0	*-*-*(:*(-*):*):*(:*)-*
C_0	38311_15	694	0.0	*-*1-[#6]-*(-[#8])(-[#6](-[#6])=[#8])-*-*(:*):*-1
C_0	38311_15	926	0.0	*-[#6]-*
C_0	38311_15	926	0.0	*-*-*
C_0	38311_15	940	0.0001	*-*(-*)(-*)-*-*(:*):*
C_0	38311_15	956	0.0054	[#6H]-*-*
C_0	38311_15	994	0.0185	*-*-*1-*-*-*-*2:*(-*):*(-*(-*)=*):*(-*):*(-*):*:2-1
C_0	38311_15	1012	0.0368	*-*(-*)-*1:*(-*):*:*(-*):*(-*):*:1-*
C_0	38311_15	1017	0.0	*-*(-[#6])=*
C_0	38311_15	1017	0.0	*-*(-*)=*
C_0	38311_15	1019	0.0006	*-*(-*)-*
C_0	38311_15	1057	0.0	*-[#6]
C_0	38311_15	1057	0.0	*-*
C_0	38311_15	1060	0.0001	*-*(-*)(-*)-*
C_0	38311_15	1229	0.0	*-*-*1-*-*(-*)(-*(-[#6])=*)-*-*(:*(-*):*):*-1:*
C_0	38311_15	1380	0.0	*-*(:*):*
C_0	38311_15	1380	0.0	*:*(-*):*
C_0	38311_15	1520	0.0079	*-*-*1-*-*(-*)(-*)-*-*2:*(-*):*(-*):*(-*):*(-*):*:2-1
C_0	38311_15	1602	0.0	*:*(-*):*
C_0	38311_15	1648	0.0007	*-*(-*)-*(:*(-*):*):*(:*)-*
C_0	38311_15	1722	0.0015	*:*(-*):*
C_0	38311_16	35	0.0024	[#6]=[#6](-*)-*
C_0	38311_16	193	0.0412	*1:[#6](-*):[#6]2:[#6](:[#6](-[#8]):[#6]:1-*)-[#6]-[#6](-[#6])(-[#8])-[#6]-[#6H]-2-*
C_0	38311_16	202	0.0011	*-*(:[#6](-*):[#6](:*)-*):*
C_0	38311_16	202	0.0011	*:*(:[#6](-[#8]):*(-*):*)-*
C_0	38311_16	361	0.0	*:*(:*(:[#6](-*):*)-*-*)-*
C_0	38311_16	538	0.0001	*:*(-*):*1:*(:*)-*-*(-[#6])(-[#8])-[#6]-*-1-*
C_0	38311_16	598	0.0	*:*1:*-*-*(-[#6])(-[#8])-[#6]-*-1-*
C_0	38311_16	751	0.0241	*-*-*(=[#8])-*(:*):*
C_0	38311_16	797	0.0094	[#6]=*1-*-*-*(:*):*(:*(:*)-*)-*-1=[#8]
C_0	38311_16	926	0.0	*-*-*
C_0	38311_16	926	0.0	*-[#6]-*
C_0	38311_16	940	0.0001	*:*(:*)-*-*(-*)(-*)-*
C_0	38311_16	1019	0.0006	*-*(-*)-*
C_0	38311_16	1057	0.0	*-*
C_0	38311_16	1060	0.0001	*-*(-*)(-*)-*
C_0	38311_16	1247	0.0033	*1-*-*(=[#8])-*2:*(-*):*3:*(:*(-*):*:2-*-1=*)-*-*-*-*-3-*
C_0	38311_16	1267	0.0014	[#6]=*1-*-*(=[#8])-*(:*):*(:*(:*)-*)-*-1=*
C_0	38311_16	1274	0.0	*-*(-*)(-*)-*
C_0	38311_16	1313	0.0	[#6]=*1-*-*(=[#8])-*2:*(-*):*(:*:*(-*):*:2-*-1=*)-*
C_0	38311_16	1366	0.0	[#6]=*
C_0	38311_16	1380	0.0	*=*(-*)-*
C_0	38311_16	1380	0.0	*-*(=*)-*
C_0	38311_16	1380	0.0	*-*(:*):*
C_0	38311_16	1380	0.0	*:*(-*):*
C_0	38311_16	1380	0.0	*:*(:*)-*
C_0	38311_16	1385	0.0	*=*1-*-*(=*)-*2:*(-*):*(:*(:*(-*):*:2-*-1=*)-*-*)-*
C_0	38311_16	1564	0.0001	*=*(-*-*(=*)-*)-*
C_0	38311_16	1602	0.0	*:*(-*):*
C_0	38311_16	1641	0.0027	*=*1-*-*(=*)-*(:*(-*):*):*(:*)-*-1
C_0	38311_16	1648	0.0007	*:*(-*):*(:*(:*)-*)-*(-*)-*
C_0	38311_16	1667	0.0	*=*1-*-*(=*)-*(:*(-*):*):*(:*)-*-1=*
C_0	38311_16	1747	0.0	*-*(=*)-*(:*(-*):*):*(:*)-*
C_0	38311_16	1747	0.0	*-*(:*):*(:*(:*)-*)-*(=*)-*
C_0	38311_18	35	0.0024	*-[#6](=[#6])-*
C_0	38311_18	80	0.0	*-[#6]-*
C_0	38311_18	83	0.0153	*-[#6](=*)-*(=[#6]-[#6])-[#6](=*)-*
C_0	38311_18	202	0.0011	*:[#6](-*):[#6](-[#8]):[#6](:*)-*
C_0	38311_18	202	0.0011	*-*(:*):[#6](:*(:*)-*)-[#8]
C_0	38311_18	440	0.0315	*-*-*1:*(-*):[#6](-[#8]):*(:*(:[#6]:1-[#8])-*)-*(-*)=*
C_0	38311_18	443	0.0495	*-*-*1:*(-*):*:*(:*(:[#6]:1-[#8])-*(=*)-*)-*
C_0	38311_18	556	0.0003	*-*-*1:*(-*):*(-*):*:*(:[#6]:1-[#8])-*
C_0	38311_18	694	0.0	*=[#6]-*
C_0	38311_18	746	0.0	*-*(=[#6]-*)-*
C_0	38311_18	844	0.0	*=[#6]-*
C_0	38311_18	1057	0.0	*-*
C_0	38311_18	1254	0.0101	*-*1:*(-*):*(-*):*2:*(:[#6]:1-[#8])-*(=*)-*(=*)-*(=*)-*-2=*
C_0	38311_18	1366	0.0	*=*
C_0	38311_18	1380	0.0	*-*(:*):*
C_0	38311_18	1380	0.0	*:*(-*):*
C_0	38311_18	1380	0.0	*:*(:*)-*
C_0	38311_18	1380	0.0	*-*(=*)-*
C_0	38311_18	1482	0.0188	*-*-*1:*(-*):*(-*):*(:*(:*:1-*)-*(=*)-*)-*
C_0	38311_18	1602	0.0	*:*(-*):*
C_0	38311_18	1664	0.0147	*-*(=*)-*(=*)-*(=*)-*
C_0	38311_18	1747	0.0	*:*(:*(:*(-*):*)-*(=*)-*)-*
C_0	38311_18	1747	0.0	*:*(-*):*(:*(:*)-*)-*(-*)=*
C_0	38311_18	1821	0.0089	*:*1:*-*(=*)-*(=*-*)-*(=*)-*-1=*
C_0	38311_18	2019	0.0327	*-*(:*(-*):*(-*):*):*
C_0	38311_19	30	0.0005	*1:[#6](:*)-[#6](=[#8])-[#6]2:[#6]:[#6]:[#6]:[#6](-*):[#6]:2-[#6]-1=*
C_0	38311_19	202	0.0011	*-[#6](:*):*(:[#6](:*)-*)-[#8]
C_0	38311_19	298	0.0	*1:[#6](:*)-*(=[#8])-[#6]2:[#6]:[#6]:*:[#6](-*):[#6]:2-[#6]-1=*
C_0	38311_19	352	0.0	*-*(=*)-[#6](:[#6]:*):[#6](:*)-*
C_0	38311_19	387	0.0186	*1:*:[#6](-[#8]):*2:*(:*:1-*)-*(=*)-[#6]1:[#6]:*:*:*(-*):[#6]:1-*-2=*
C_0	38311_19	420	0.0085	*-*1:*:[#6](-*):*:*(:*:1-*)-*
C_0	38311_19	675	0.008	*:*1:*-*(=*)-[#6]2:[#6]:*:*:*(-*):[#6]:2-*-1=*
C_0	38311_19	739	0.0	*-*1:*:*(-*):*(:*(:*:1-*)-*(=*)-*)-*
C_0	38311_19	875	0.0445	*-*(:*:*(-*):*):*
C_0	38311_19	984	0.0003	*-*(=*)-*1:[#6]:*:*:*:[#6]:1-*
C_0	38311_19	1057	0.0	*-*
C_0	38311_19	1380	0.0	*-*(:*):*
C_0	38311_19	1380	0.0	*:*(-*):*
C_0	38311_19	1380	0.0	*:*(:*)-*
C_0	38311_19	1380	0.0	*-*(=*)-*
C_0	38311_19	1471	0.0	*-*1:*:*:*:*(-*):*:1-*(=*)-*
C_0	38311_19	1602	0.0	*:*(-*):*
C_0	38311_19	1607	0.0155	*:*:*(-*):*(:*)-*
C_0	38311_19	1607	0.0155	*:*:*(-*):*(-*):*
C_0	38311_19	1664	0.0147	*-*(=*)-*1:*:*:*:*(-*):*:1-*
C_0	38311_19	1722	0.0015	*-*(:*):*
C_0	38311_19	1747	0.0	*:*(:*(:*(-*):*)-*(=*)-*)-*
C_0	38311_19	1747	0.0	*-*(:*):*(:*(:*)-*)-*(=*)-*
C_0	38311_19	1747	0.0	*:*(-*):*(:*(:*)-*)-*(-*)=*
C_0	38311_19	1750	0.0	*-*(:*:*:*):*
C_0	38311_19	1750	0.0	*:*:*:*(-*):*
C_0	38311_19	1827	0.0066	*-*1:*:*:*:*(-*):*:1-*(=*)-*
